Découvrez les formations de la MFR du Val de l'Indre,45,55,"De la 4ème au BTS, en agriculture, paysage, cheval ou agroéquipement, découvrez celle qui est faite pour vous !)",2019-01-31 00:00:00,MFR du Val de l'Indre à Noyant-de-Touraine,UC5GivIfu6pLSKdKYleeZaNg,https://www.youtube.com/channel/UC5GivIfu6pLSKdKYleeZaNg,"['formation', 'agriculture', 'paysage', 'cheval', 'agroéquipement', 'alternance', 'apprentissage', '4ème', '3ème', 'orientation scolaire', 'parcoursup', 'quoi faire après son bac']",_QgFANdh2cc
Lycée Reinach : La journée portes ouvertes se fera en ligne,245,178,"Lycée Reinach : La journée portes ouvertes se fera en ligne

Cette année les journées portes ouvertes sont très impactées par la situation sanitaire. Au Lycée Agricole Reinach, cet événement se tiendra en ligne ce week-end. Les inscriptions sont ouvertes sur www.reinach.fr",2021-03-11 00:00:00,Savoie News,UCFUxOE6JSjyhhXpwZOZrqaw,https://www.youtube.com/channel/UCFUxOE6JSjyhhXpwZOZrqaw,"['Savoie', 'La Motte Servolex', 'Reinach', 'Agricole', 'Journée Portes Ouvertes', 'JPO', 'Actualité']",FxpwbQOcX0E
"La BDL présente au salon  ""SIMA-SIPSA"" - SAFEX, Alger.",608,55,"La BDL présente au salon de l'élevage et de l'agroéquipement ""SIMA-SIPSA"" au niveau palais des expositions - SAFEX, Alger.",2017-10-12 00:00:00,BDL Banque,UCQgxCYbsLzeZGOz_Spzi5TQ,https://www.youtube.com/channel/UCQgxCYbsLzeZGOz_Spzi5TQ,[],aqY-yznx97s
Valentin vous présente son année de seconde,123,156,Découvre mon année de seconde agroéquipement 2008 2009,2009-06-26 00:00:00,racmfr,UCzUCltipSNwGyPqTRvpcfcg,https://www.youtube.com/channel/UCzUCltipSNwGyPqTRvpcfcg,"['Découvre', 'mon', 'année', 'de', 'seconde', 'agroéquipement', '2008', '2009']",o4BSb99aLlI
🌲 PONSSE SCORPION KING 🌲 I ABATTAGE FORESTIER 2019 I FRANCE,20335,128,"Aujourd'hui, on se retrouve sur un chantier forestier avec une abatteuse PONSSE scorpion king.
Avec un débit de chantier assuré.
bon visionnage!!!",2019-02-16 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,"['ponsse', 'scorpion king']",I4mrQ4mSdn8
Ensilage Maïs 2018 - Claas jaguar 950 + axion 850 & Chevance black édition I ETA LE GARS,46879,219,"Début des ensilage dans le finistère, avec une ensileuse claas jaguar 950 équipé d'un bec kemper 8 rangs  à l'ETA le gars et un joli ensemble de leur client avec un claas axion 850 + remorque chevance black édition 24t. Enfin on retrouve un john deere 7820 au tas.",2018-09-22 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,"['claas', 'kemper', 'chevance', 'john deere']",wRAkUFpCBc0
"Patrick et Steven, 2 parcours différents mais un même départ : La MFR de Haussy",62,241,"Patrick et Steven, 2 parcours différents mais un même départ : la MFR de Haussy. Tous deux ont été formés au sein de notre établissement (Bac Pro Agroéquipement et BEPA option agroéquipement) avec la même envie de réussir.",2020-06-25 00:00:00,La Maison Familiale Rurale de Haussy,UCGRtwUbN6M6fcS25NaS9_8g,https://www.youtube.com/channel/UCGRtwUbN6M6fcS25NaS9_8g,"['MFR', 'formation', 'agriculture', 'alternance', 'apprentissage', 'bac pro', '4eme EA', '3emeEA', 'maison familiale rurale', 'réseau MFR', 'réussir autrement', 'agricole', ""métiers de l'agriculture"", 'agriculteur']",wKwbIX5DmFo
Saison de patates dans une entreprise de transports en Beauce I EURL Vincent Launay,4174,196,"Durant le mois de septembre, j'ai pu effectuer une petite saison de patates en Beauce à l'EURL Vincent Launay. Une entreprise spécialisée dans le transport que ce soit en tracteur + remorques et tracteur+ plateau. Cette vidéo à été réalisé par mon collègue Sebastien et moi même, ou l'on vous montre différent chantier auxquel on a pu effectuer durant cette saison!!!!
Bon visonnage!!!!",2020-09-27 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],Yzdgja6PKkE
IH 1455 XL + Pichon - Epandage de fumier/Manure I Bretagne,13898,181,"On retrouves Guena au volant de son IH 1455 attelé à un épandeur PICHON M14 ainsi que Jeremy au chargement avec un télescopique manitou!!!
Pour les amateurs de IH 1455 et de son vous n'allez pas être déçu!!!",2021-03-21 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],P51ycW5ZbeA
Vesoul Agrocampus | France 3 la matinale - Master EU,254,196,"04/04/2018 8h50 le matin
The Smart Farming Event for European Students
Des étudiants italiens, irlandais et français se sont rencontrés autour de la thématique agroéquipement cette semaine.
Merci à France 3 Bourgogne Franche Comté pour leur reportages.",2018-04-06 00:00:00,Vesoul Agrocampus,UCoP6WMAvbpSDtuyzLqsbvow,https://www.youtube.com/channel/UCoP6WMAvbpSDtuyzLqsbvow,"['Vesoul Agrocampus', 'IT TRALEE', 'UNIVERSITE BOLOGNE', 'IUT CHALON', 'AGROSUP DIJON', 'SFEES']",IwrTHF4cYdA
MECAELEVAGE : RÉDUCTION des PHYTOSANITAIRES,9,92,"Interview de Jérome LENOUVEL, chargé de mission machinisme environnement, FRcuma Ouest",2020-04-15 00:00:00,FRcuma Ouest,UCQpYmaFwaaMueht3fXX2_DQ,https://www.youtube.com/channel/UCQpYmaFwaaMueht3fXX2_DQ,[],dHFsO3DjXbw
De l'andaineur à tapis frontal jusqu’à l'ensilage d'herbe I ETA POULIQUEN,9431,218,"Aujourd'hui, on se retrouve sur 2 chantiers avec diego ,chauffeur de l'ETA POULIQUEN. Sur ce premier chantier,  en première partie de cette video , on retrouve un andaineur à tapis frontal 3m de marque reiter. Cette andaineur à un débit de 4ha à l'heure et pouvant atteindre une vitesse de 27km/h pour andainer. Ensuite, en seconde partie de la vidéo, lors de cette 2 ème journée , nous retrouvons la claas jaguar 960 de l'ETA  à l'ensilage d'herbe.
Bon visionnage!!!!",2019-04-21 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,"['reiter', 'claas jaguar 960', 'massey ferguson']",oC2rDWfaIK8
Tous les chemins mènent aux champs !,35,88,"""Tous les chemins mènent aux champs"", un clip vidéo réalisé par les étudiants du LEGTA LE PARACLET - 2nde Pro Agroéquipement, sur le thème ""Devenez agri-reporter"", dans le cadre de la 5ème édition du concours ""Cultures"" Agri.

Musique de La Fabrique du son par Juan Carlos Productions: http://fabriqueduson.tumblr.com/#!listen/ccy0",2015-07-10 00:00:00,Cultures Agri,UCwuH4a49YZQndF8FeJwinZg,https://www.youtube.com/channel/UCwuH4a49YZQndF8FeJwinZg,"['Enseignement', 'agricole', 'Crédit', 'mutuel', 'Agriculture', 'lycée', 'Jeu', 'concours', 'Cultures', 'Agri', 'Jeunes', 'agriculteurs', 'JA', 'installation', 'entreprise', 'ferme', 'exploitation', 'mfr', 'stage']",xQxBvJ0jTu0
Un GAEC équipé pour assurer un fourrage de qualité I Pottinger I Kuhn I GAEC DE KERLARET,2470,182,"Aujourd'hui, on se retrouve au Gaec de kerlaret  pour vous présenter l'andaineur à tapis du constructeur Kuhn, le MERGE MAXX 950 ainsi qu'une autochargeuse POTTINGER JUMBO 7210 de 40 m3.
Le débit de chantier et la qualité sont au rendez vous!!!

Bon visionnage!!!",2020-06-28 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],pCFUdM_mjTE
Ensilage de maïs  I NEW HOLLAND FR780 I Forage Cruiser I ETA PINCHON,11076,184,"Aujourd'hui, on se retrouve sur un chantier d'ensilage avec une ensileuse New Holland FR 780 de l'entreprise Pinchon. Un chantier sympa qui change un peu des ensileuse vertes dans nos campagnes!!!",2020-10-11 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],C1DKnNLOZRA
🇫🇷 Plantation de pomme de terre en Bretagne I Fendt & Valtra édition Jantes Black I Grimme I Claas,2364,182,"Rendez vous en Bretagne ou je découvre un chantier de plantation de pommes de terres bien en place avec un Claas arion 440 en roue jumelé tractant  une planteuse grimme de quatre rangs. A la préparation de la terre, un claas Axion 810 avec un decompacteur maschio qui défonce le sol à une profondeur de 45cm. Ensuite viens, l'affinage de la terre avec un Fendt 926 Vario et un Valtra Full Jantes BLACK attelé sur herse lemken de 6m et 3m!!!

Bon visionnage!!!",2021-04-25 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],-6k2gbWf-WA
REVISION CCF MARS 2019,353,53,"Une journée de travail sur une exploitation...ainsi les élèves de ""term"" pouvaient préparer leurs travaux de révisions en agro équipement...Monsieur Anthony BAHU (leur référent sur ce module) avait préparé les matériels avec les associés du GAEC où se déroulait la journée...
Élèves studieux, coopérants et très constructifs pour valoriser un travail en commun très fructueux...BRAVO à l'organisation et à la bonne ambiance...j'en redemande !",2019-03-21 00:00:00,Edmond BOURGES,UCSh-anOJUIER9FLnfSQJFbw,https://www.youtube.com/channel/UCSh-anOJUIER9FLnfSQJFbw,"['Révision', 'bac pro CGEA', 'MFR FOUGERES', 'KUHN', 'KEENANN', 'CLAAS ARION', 'ccf']",nz13k2hKSI4
Moisson 2020- Une entreprise de transport aux services des agriculteurs I EURL Vincent Launay,6024,169,"Première chantier moisson dans l'Essonne avec une moissonneuse axial Case ih 7230 et 2x fendt 720 + Maupu 24 tonnes de l'entreprise Vincent launay.
 Bon visionnage!!!",2020-08-02 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],sggNGPi2reY
Fumier 2018 I Doublé New Holland & épandeur Pichon +  chargeur Fendt 720 I ETA Provost Lairie,28294,178,"Epandage de fumier à l'ETA Provost-Lairie avant l'inplantation des colza avec:
                     -New Holland t7.235 + Pichon M18
                     -New Holland 7050 + Pichon M18
                     - Fendt 720 + chargeur",2018-08-02 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,"['Fendt', 'Pichon', 'New Holland']",yapQhVYNu48
Bruits et sourires : atelier 3ème agricole,14,247,"atelier technique, enseignement agricole",2020-10-20 00:00:00,AGROTEC VIENNE,UCizhhYP17Gph2-C80gK5-Lg,https://www.youtube.com/channel/UCizhhYP17Gph2-C80gK5-Lg,[],5-sIB0bhgKA
Arrachage de betteraves 2019 avec une Ropa Tiger 4 I ETA Claudel,2522,176,"Aujourd'hui, direction l'ile-de- France au nord-ouest de Paris près d'Ennery où j'ai pu découvrir l'une de ces 4 automotrice Ropa Tiger V8-4 en pleine action de l'ETA Claudel. Avec une vitesse allant de 6 km/h à 8 km/h. 
Bon visionnage!!!!",2019-12-01 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],yNS3z-LrEBE
Non respect des compétences de la CdC en matière de formation - Question de Jean Jacques Lucchini,16,625,"Question orale de Jean-Jacques LUCCHINI, Conseiller à l'Assemblea di Corsica pour le groupe Fà Populu Inseme, au sujet du non respect de l'Etat des competences de la Collectivité de Corse en matière d'éducation et de formation et réponse d'Antonia Luciani, Conseillère exécutive en charge de la Formation. 

Session de l'Assemblée de Corse des 24 et 25 février 2022.",2022-02-24 00:00:00,Fà Populu Inseme - Assemblea,UCNkCXSd4xgUu99kPDRDYDYQ,https://www.youtube.com/channel/UCNkCXSd4xgUu99kPDRDYDYQ,"['compétences de la collectivité de corse', 'cullettività di corsic', 'corse', 'corsica', 'Jean-Jacques Lucchini', 'fà populu inseme', 'Antonia luciani', 'furmazioni', 'formation', 'éducation', 'assemblée de corse', 'assemblea di corsica']",Jzkf3ie3FIU
BtoField 2021 : Les solutions numériques pour l'agriculture,20,2886,"Présentations des enjeux pour la chaîne de valeur par Nicolas Nguyen The, Agri Sud-Ouest Innovation, retours sur l’étude de la filière agro-équipement en Occitanie par Anne Portal, Ad’Occ et sur la journée nationale ""Numérique et biocontrôle"" par Agathe Olive, Agri Sud-Ouest Innovation.",2021-11-22 00:00:00,Agence AD'OCC,UC5oWzIBclqteQvZg5WDjdKQ,https://www.youtube.com/channel/UC5oWzIBclqteQvZg5WDjdKQ,[],o9gb-8OKPQw
Journée agrifaune du 3 Nov 2015,206,93,,2015-11-06 00:00:00,Hall Agroequipement,UCC55JFJTY6iHUg-yjocwM-A,https://www.youtube.com/channel/UCC55JFJTY6iHUg-yjocwM-A,[],EkfTYIyz89g
JP DAOUZE,33,749,"semis, labours, déchaumeur, herse, agroéquipement, charrue, tracteur, rotovator,  vibroculteur, décompacteur, enfouisseur, machinisme",2017-11-17 00:00:00,VICTOR,UCbhopPBB6b_i_BbYst2Z6PA,https://www.youtube.com/channel/UCbhopPBB6b_i_BbYst2Z6PA,[],gjQBZ2Po-cA
Les métiers de la maintenance en MFR Isère,379,45,"Les MFR de l'Isère propose des formations en maintenance dans des secteurs comme l'automobile, les machines agricoles, les travaux publics, l'informatique et l'énergie.

MFR Crolles www.mfr-crolles.org
Maintenance machines agricoles et travaux publics.

MFR Le Chalet à St André le Gaz www.mfr-chalet-saintandre.org
Maintenance automobile

MFR Moirans www.mfr-moirans.org
Agroéquipement

MFR Mozas www.mfr-mozas.org
Agroéquipement

St Egrève www.mfr-stegreve.fr
Maintenance industrielle, énergétique, informatique et réseaux.",2012-06-25 00:00:00,IsereMFR,UCp-Kq5Gl1w8g91UQwyxhMYA,https://www.youtube.com/channel/UCp-Kq5Gl1w8g91UQwyxhMYA,"['MFR', 'Isère', 'Formation', 'professionnelle', 'formation', 'initiale', 'apprentissage']",Zd3WdxsAGwc
Ensilage Maïs 2018 - Claas jaguar 970 + DUO Fendt 930 avec remorque 24 tonnes I ETA PRIGENT,8048,153,"Les ensilages continuent dans le finistère près morlaix à l'ETA PRIGENT , équipé d'une ensileuse claas jaguar 970 en 10 rangs avec un éclateur shredlage. Un duo de deux fendt 930 avec 2 remorque 24tonnes rolland et chevance.Enfin le fendt 718 au tassage.",2018-09-30 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,"['claas', 'shredlage', 'fendt', 'chevance', 'rolland']",jn0QftD7ah4
Moisson 2019 - Doublés de lexion 760 et 570 au coucher de soleil I ETA LE GARS,1637,151,"Retour cet été lors des moissons de blé avec l'ETA LE GARS. Equipé d'une claas lexion 760 avec une coupe 9,30m ainsi qu'une claas lexion 570 en 7,50m.",2019-12-08 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,['claas lexion'],x9Jb0MCgsR0
Matériel N1 pour la récolte d'olive et vigne pellenc,1631,61,,2020-06-13 00:00:00,soufiane agro équipement,UC8Bbe60R5X_5EEWjnqpW1Eg,https://www.youtube.com/channel/UC8Bbe60R5X_5EEWjnqpW1Eg,[],cVh5beJNg9g
Lisier 2020: John Deere 8320r + Joskin Black édition 24 000L I ETA Danielou,3498,180,"Vidéo d'un magnifique ensemble de l'ETA Danielou composé  d'un John Deere 8320R et d'une tonne à lisier JOSKIN Black édition 24 000L, équipe d'une rampe pendillard de 24M mais avec possibilité en différentes largeurs soit 15/18/21/24m.
Bon visionnage!!!",2020-06-21 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],cCDzLr4qdFk
Ensilage 2021 - Fendt Katana 650 & bec krone easycollect en 10 rangs!,4282,142,"Aujourd'hui, on se retrouve en plein dans les ensilages dans le finistère, avec une nouvelle génération d'ensileuse fendt katana 650 équipé d'un bec krone easy collect de 10rangs. Satisfait du bec krone, cette cuma a donc choisi d'adapter ce bec sur cette ensileuse fendt.
Bon visonnage!!!",2021-10-24 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],aK2r2DwqGyQ
Une cuve GOMA sur un FENDT 936 S4 à l'épandage de lisier avec une SAMSON PG II 20,2732,171,"Epandage de lisier sur pature dans le Nord Finistère réalisé par l'ETA Plougastel, avec une cuve frontales GOMA de 2 m3 sur fendt 936 S4 et leur tonne SAMSON PG II 20!!!
Bon visionnage!!!!
Merci au chauffeur!!!",2021-03-14 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],UWn_LCBXwrw
"Fauche à haute vitesse I Valtra t234 (poste inversé) + faucheuse KUHN 7,20m I ETA PLOUGASTEL",54842,190,"On retrouve l'ETA PLOUGASTEL en pleine fauche de l'herbe et des foin avec un valtra t234 noir en poste inversé attelé sur une faucheuse Kuhn 7,20.Les hectares défile avec une vitesse allant jusqu'a 17km/h pour assurer un débit de chantier optimum!!",2020-05-24 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],I7LlNjPfzDc
Visite guidée du CFA Agricole Départemental du Loiret - par Sylviane Grillon,1756,502,"Sylviane Grillon - Médiatrice Pédagogique
vous propose la visite guidée du Centre de Formation d'Apprentis Agricole Départemental du Loiret à Bellegarde - 45270

Un CFA public qui fait partie de l'EPL du Loiret - 45.
Un centre de formation qui vous accompagne en tant qu'apprentis sur des sessions prépa apprentissage (CAPa, BP IV, BAC Pro, BTSa), sur des formations continues pour adultes et des formations qualifiantes et certifiantes à l'attention des salariés (ADEMA, CERTIPHYTO, CAPa UC Paysage et Horticulture...).

Le CFA vous forme sur 8 secteurs d'activité :
• FORET Exploitation Forestière/Sylviculture/Élagage
• GESTION FORESTIÈRE
• AGRICULTURE Productions Végétales ou Productions Animales
• AGRONOMIE
• PRODUCTIONS HORTICOLES Pépinière/Floriculture/Maraîchage/Arboriculture
• AGROÉQUIPEMENT/MÉCANIQUE AGRICOLE
• PAYSAGE/ESPACES VERTS
• TECHNICO-COMMERCIAL Agrofournitures/Jardin et Végétaux d'Ornement/Produits de la filière Forêt Bois

INSCRIPTIONS au 02 38 95 08 20
11 rue des Pervenches
45270 Bellegarde

+ d'infos :
https://cfa-bellegarde.fr
cfa.loiret@educagri.fr",2020-05-07 00:00:00,Centre de Formation d'Apprentis Agricole Départemental du Loiret,UCF5RSf-07TH66NGa9WwyXcw,https://www.youtube.com/channel/UCF5RSf-07TH66NGa9WwyXcw,"[""Centre de Formation d'Apprentis Agricole Départemental du Loiret"", '45', 'Apprentissage', 'formation continue', 'enseignement', 'formation qualifiante', 'formation certifiante', 'salariés', 'prépa', 'apprentis', 'visite', 'virtuelle', 'CFA', 'Loiret', 'Bellegarde', 'inscriptions', 'métier', 'filière', 'forêt', 'Exploitation Forestière', 'Sylviculture', 'Gestion forestière', 'Agriculture', 'Agronomie', 'Productions horticoles', 'Agroéquipement', 'Mécanique agricole', 'Paysage', 'Technico-commercial', 'ADEMA', 'CERTIPHYTO', 'CAPa UC', 'CAPa', 'BP IV', 'BAC Pro', 'BTSa']",alN5_LrkSTs
